id,name,average_cost_for_two,price_range,currency,cuisines,address,locality,city,city_id,latitude,longitude,zipcode,country_id,locality_verbose,user_rating
93323,Pista House,500,2,Rs.,"Fast Food, Desserts, Bakery, Beverages","Shop 20, 4-140, Shalibanda Road, Charminar, Hyderabad",Charminar,Hyderabad,6,17.356443451700002,78.4734132886,,1,"Charminar, Hyderabad",4.3
91817,Adaa - Taj Falaknuma Palace,8000,4,Rs.,Hyderabadi,"Taj Falaknuma Palace, Falaknuma, Hyderabad","Taj Falaknuma, Falaknuma",Hyderabad,6,17.3342868522,78.46751276399999,0,1,"Taj Falaknuma, Falaknuma, Hyderabad",4.6
93545,Ulavacharu,1200,3,Rs.,"Andhra, North Indian, Chinese","1299/F, Road 68, Near Indian Oil Petrol Pump, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4239045158,78.4119886905,,1,"Jubilee Hills, Hyderabad",4.2
96763,Jewel of Nizam - The Minar - The Golkonda Resort,2500,4,Rs.,"Hyderabadi, Mughlai","The Minar Golkonda Resorts, Gandipet, Hyderabad","The Golkonda Resorts & Spa, Gandipet",Hyderabad,6,17.389428406,78.315143846,500075,1,"The Golkonda Resorts & Spa, Gandipet, Hyderabad",4.7
91854,10 Downing Street,1800,3,Rs.,"North Indian, Chinese, Continental","10, Ground Floor, My Home Tycoon, Begumpet, Hyderabad",Begumpet,Hyderabad,6,17.4358981577,78.4574236348,0,1,"Begumpet, Hyderabad",4.1
90065,Beyond Coffee,850,2,Rs.,"Cafe, Italian, American, Continental","Plot 237, Road 36, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.429578354500002,78.4127873182,0,1,"Jubilee Hills, Hyderabad",4.1
18596285,The Hole in The Wall Cafe,700,2,Rs.,"Cafe, American","8-2-293/82/A/1355/F Road 45, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4237660024,78.4102720767,,1,"Jubilee Hills, Hyderabad",4.0
92092,Dialogue in the Dark,1200,3,Rs.,North Indian,"5th Floor, Inorbit Mall, Hitech City, Hyderabad","Inorbit Mall, Hitech City",Hyderabad,6,17.434705034500002,78.3866294101,0,1,"Inorbit Mall, Hitech City, Hyderabad",4.8
96831,Mist - The Poolside Kitchen - The Golkonda Resort,2000,4,Rs.,"Continental, Chinese, Indonesian, Asian, Thai","The Golkonda Resort, Sagar Mahal Complex, Gandipet, Hyderabad","The Golkonda Resorts & Spa, Gandipet",Hyderabad,6,17.389428406,78.3151435107,,1,"The Golkonda Resorts & Spa, Gandipet, Hyderabad",4.2
97415,SodaBottleOpenerWala,1500,3,Rs.,"Parsi, Modern Indian, Hyderabadi, Desserts, Beverages","Unit 4, Ground Floor, Niharika Jubilee 1, Road 1, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4225616036,78.4109959379,500033,1,"Jubilee Hills, Hyderabad",4.1
18228803,The Moonshine Project,2000,4,Rs.,"Chinese, Fast Food, North Indian, Seafood, Beverages","Plot 385, Road 82, Film Nagar, Hyderabad",Film Nagar,Hyderabad,6,17.414310378499998,78.4077206254,500033,1,"Film Nagar, Hyderabad",4.1
18543153,Revolt,1200,3,Rs.,"Fast Food, North Indian, Chinese, Beverages","644, 2nd Floor, Road 36, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4377409259,78.400397189,500033,1,"Jubilee Hills, Hyderabad",4.1
18726308,Daily Dose - Bar Hop,1000,3,Rs.,"Continental, North Indian, Chinese","Plot 789, Road 36, 5th Floor, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4351279064,78.4018019959,500033,1,"Jubilee Hills, Hyderabad",4.2
18423550,Turning 21,1200,3,Rs.,"Continental, American, Italian, North Indian, Arabian","Plot 18, Sector 2, Hardhick Crown, Opposite Cyber Pearl, Hitech City, Hyderabad","Hardhick Crown, Hitech City",Hyderabad,6,17.4456689991,78.37752398100001,500081,1,"Hardhick Crown, Hitech City, Hyderabad",3.7
96748,Komatose - Holiday Inn Express & Suites,1500,3,Rs.,"North Indian, Chinese, Japanese, Sushi","Holiday Inn Express & Suites, Gachibowli, Hyderabad",Holiday Inn Express & Suites,Hyderabad,6,17.4241054079,78.347546272,,1,"Holiday Inn Express & Suites, Hyderabad",4.3
97160,Slounge - Lemon Tree Hotel,2200,4,Rs.,Finger Food,"Survey 115/1, Lemon Tree Hotel, Financial District, Nanakramguda, Serilingampally, Gachibowli, Hyderabad","Lemon Tree Hotel, Gachibowli",Hyderabad,6,17.4233392655,78.3309319988,500032,1,"Lemon Tree Hotel, Gachibowli, Hyderabad",3.9
18128419,Dusk 2 Dawn,450,1,Rs.,"North Indian, Chinese","The Alley, Image Hospital Lane, Near Venkateshwara College, Madhapur, Hyderabad",The Alley,Hyderabad,6,17.442409338,78.3844933659,500081,1,"The Alley, Hyderabad",4.2
18574691,Southern Express - The Alley,500,2,Rs.,"South Indian, Biryani, Andhra","The Alley Drive In, Image Hospital Lane, Near Venkateshwara College, Madhapur, Hyderabad",The Alley,Hyderabad,6,17.442408058599998,78.38449504229999,500081,1,"The Alley, Hyderabad",3.8
18423549,The Thickshake Factory,300,1,Rs.,"Beverages, Desserts","The Hangout Village, Bairamal Guda Road, Mytri Nagar, Bairamalguda, L B Nagar, Hyderabad",The Hangout Village,Hyderabad,6,17.3402095794,78.54397282,,1,"The Hangout Village, Hyderabad",4.1
18414642,The Shawarma Shack,200,1,Rs.,Arabian,"7-2-75, Bairamal Guda Road, Mytri Nagar, Bairamalguda, Karmanghat, Saroor Nagar, Hyderabad",The Hangout Village,Hyderabad,6,17.340216300199998,78.5439486802,500097,1,"The Hangout Village, Hyderabad",3.6
18344080,The ThickShake Factory,300,1,Rs.,"Beverages, Desserts","Las Vegar Diner, Near Suchitra Circle, Kompally, Hyderabad",Las Vegas Diner,Hyderabad,6,17.5028850863,78.4788300097,,1,"Las Vegas Diner, Hyderabad",4.0
18274288,Pietza Pizza,600,2,Rs.,"Pizza, Fast Food","Plot 56/1, Road 12, Kabara Drive Inn, Park Enclave, Agrasen Chowk Circle, Banjara Hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.4141769764,78.4250145033,,1,"Kabara Drive In, Banjara Hills, Hyderabad",3.8
18414635,Pizza Pasta Sausage Shop,400,1,Rs.,"Pizza, Fast Food","The Hangout Village, Bairamal Guda Road, Mytri Nagar, Bairamalguda, Saroor Nagar, Hyderabad",The Hangout Village,Hyderabad,6,17.3402047788,78.54390811180001,,1,"The Hangout Village, Hyderabad",3.4
18274298,The Wingster - The Street,550,2,Rs.,Chinese,"Siddhi Vinayak Nagar, 100 Feet Road, Near Meridian School, Madhapur, Hyderabad","The Street, Madhapur",Hyderabad,6,17.453465913,78.3851615712,,1,"The Street, Madhapur, Hyderabad",3.1
18600584,Shawarma Republic,300,1,Rs.,"Rolls, Lebanese","1063, Road Number 51, Nandagiri Hills, Jubilee Hills, Hyderabad","Pavilion Drive In, Jubilee Hills",Hyderabad,6,17.4279894927,78.4038669616,,1,"Pavilion Drive In, Jubilee Hills, Hyderabad",4.0
18274302,Godavari Ruchulu,650,2,Rs.,"Andhra, South Indian","The Street Drive Inn, Siddhi Vinayaka Nagar, Madhapur, Hyderabad","The Street, Madhapur",Hyderabad,6,17.4534064227,78.3852906525,,1,"The Street, Madhapur, Hyderabad",3.6
18532263,The Halal Republic,400,1,Rs.,"Arabian, Lebanese, Fast Food","Road 2, Opposite KBR Park, Banjara Hills, Hyderabad","Carkhana Drive In, Banjara Hills",Hyderabad,6,17.4250932311,78.4224767983,500034,1,"Carkhana Drive In, Banjara Hills, Hyderabad",3.8
18344078,Grill Citi,500,2,Rs.,"Lebanese, Mughlai","Las Vegar Diner, Near Suchitra Circle, Kompally, Hyderabad",Las Vegas Diner,Hyderabad,6,17.5028575875,78.4788142517,,1,"Las Vegas Diner, Hyderabad",3.0
18532415,Babai Pulao,600,2,Rs.,"South Indian, Andhra","Carkhana Drive In, Opposite KBR Park, Banjara Hills, Hyderabad","Carkhana Drive In, Banjara Hills",Hyderabad,6,17.4250903521,78.42245332899999,,1,"Carkhana Drive In, Banjara Hills, Hyderabad",3.7
18274314,Makers Of Milkshakes,400,1,Rs.,"Beverages, Desserts","House 2-57/6, Plot 55, The Street, Near Meridian School, Siddhi Vinayak Nagar, 100 Feet Road, Madhapur, Hyderabad","The Street, Madhapur",Hyderabad,6,17.4534419249,78.3853691071,,1,"The Street, Madhapur, Hyderabad",4.1
18274304,Eat Burp Repeat,450,1,Rs.,"Continental, Fast Food, Chinese","The Street, Near Meridian School, Siddhi Vinayak Nagar, 100 Feet Road, Madhapur, Hyderabad","The Street, Madhapur",Hyderabad,6,17.4534403257,78.3852960169,,1,"The Street, Madhapur, Hyderabad",3.8
18265612,Fat Monk,450,1,Rs.,Chinese,"Kabara Drive Inn, Plot 56/1, Road 12, Park Enclave, Agrasen Chowk Circle, Banjara Hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.4141920121,78.4250376374,,1,"Kabara Drive In, Banjara Hills, Hyderabad",3.5
18532294,Pietza Pizza,500,2,Rs.,"Pizza, Fast Food","CarKhana Drive In, Opposite KBR Park, Road 3, Banjara Hills, Hyderabad","Carkhana Drive In, Banjara Hills",Hyderabad,6,17.4250804355,78.4224677458,,1,"Carkhana Drive In, Banjara Hills, Hyderabad",3.7
18421911,Little Idli,300,1,Rs.,South Indian,"1014 C, Road 51, Shaikpet Village, Hyderabad, Jubilee Hills, Hyderabad","Pavilion Drive In, Jubilee Hills",Hyderabad,6,17.4274565636,78.4025835246,,1,"Pavilion Drive In, Jubilee Hills, Hyderabad",3.5
18954012,Khichadiwala,350,1,Rs.,"North Indian, Healthy Food","The Alley Drive-In Image Hospital Road, Vittal Rao Nagar, Madhapur, Hyderabad",The Alley,Hyderabad,6,17.4424086983,78.3844937012,,1,"The Alley, Hyderabad",4.0
18517773,Little Idli,300,1,Rs.,South Indian,"CarKhana Drive In, Road 2, Opposite KBR Park, Banjara Hills, Hyderabad","Carkhana Drive In, Banjara Hills",Hyderabad,6,17.4250829946,78.4224721044,,1,"Carkhana Drive In, Banjara Hills, Hyderabad",3.6
18344088,Chinese Empire,500,2,Rs.,Chinese,"Las Vegar Diner, Near Suchitra Circle, Kompally, Hyderabad",Las Vegas Diner,Hyderabad,6,17.5028646221,78.4788179398,,1,"Las Vegas Diner, Hyderabad",3.2
18967309,Chef Marathi,200,1,Rs.,Maharashtrian,"The Alley, Vittal Rao Nagar, Madhapur, Hyderabad",The Alley,Hyderabad,6,17.4424039004,78.384459503,500084,1,"The Alley, Hyderabad",3.9
18421905,Pulao Paparao,400,1,Rs.,North Indian,"1014 C, Road no 51, Shaikpet Village, Hyderabad, Jubilee Hills, Hyderabad","Pavilion Drive In, Jubilee Hills",Hyderabad,6,17.4274089006,78.4026710317,,1,"Pavilion Drive In, Jubilee Hills, Hyderabad",3.3
18274294,Makers of Milkshakes,400,1,Rs.,"Beverages, Desserts","Plot 56/1, Road 12, Kabara Drive Inn, Park Enclave, Agrasen Chowk Circle, Banjara Hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.4142054483,78.42503696680001,,1,"Kabara Drive In, Banjara Hills, Hyderabad",3.7
18344082,Dhaba 44,600,2,Rs.,North Indian,"Las Vegar Diner, Near Suchitra Circle, Kompally, Hyderabad",Las Vegas Diner,Hyderabad,6,17.5028444776,78.4788075462,,1,"Las Vegas Diner, Hyderabad",3.5
18265608,Flavors of Telangana,600,2,Rs.,"South Indian, Fast Food","Kabara Drive Inn, Plot 56/1, Park Enclave, Agrasen Chowk Circle, Road 12, Banjara Hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.4141913723,78.4250373021,,1,"Kabara Drive In, Banjara Hills, Hyderabad",3.1
18421909,The Thickshake Factory,300,1,Rs.,"Beverages, Desserts","1014 C, Road 51, Shaikpet Village, Jubilee Hills, Hyderabad","Pavilion Drive In, Jubilee Hills",Hyderabad,6,17.427441,78.40263,,1,"Pavilion Drive In, Jubilee Hills, Hyderabad",3.8
18265606,Al-Hamra,450,1,Rs.,Arabian,"Kabara Drive-In, Road 12, Park Avenue Street, Agarsan Chowk, Opposite Jagannath Temple, Banjara Hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.414160661,78.4250480309,,1,"Kabara Drive In, Banjara Hills, Hyderabad",3.6
18532332,Chinese Dragon,500,2,Rs.,Chinese,"Carkhana Drive In, Opposite KBR Park, Road 3, Banjara Hills, Hyderabad","Carkhana Drive In, Banjara Hills",Hyderabad,6,17.4250845941,78.42247512189999,,1,"Carkhana Drive In, Banjara Hills, Hyderabad",3.2
18421913,Munch More,300,1,Rs.,Fast Food,"1014 C, Road 51, Shaikpet Village, Jubilee Hills, Hyderabad","Pavilion Drive In, Jubilee Hills",Hyderabad,6,17.4275189413,78.4026656672,,1,"Pavilion Drive In, Jubilee Hills, Hyderabad",3.4
18773035,Afghani Zaiqa,500,2,Rs.,"Arabian, Afghan","Plot 56/1, Park Enclave, Agrasen Chowk Circle, Road 12, Banjara hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.4141900927,78.42503663149999,,1,"Kabara Drive In, Banjara Hills, Hyderabad",3.3
18418745,The Grill Box,500,2,Rs.,"Continental, North Indian","1014 C, Road no 51, Shaikpet Village, Hyderabad, Jubilee Hills, Hyderabad","Pavilion Drive In, Jubilee Hills",Hyderabad,6,17.427424575,78.4025516734,,1,"Pavilion Drive In, Jubilee Hills, Hyderabad",3.1
18616527,Jubilee Flame,500,2,Rs.,"North Indian, Mughlai","1014 C, Road 51, Shaikpet Village, Jubilee Hills, Hyderabad","Pavilion Drive In, Jubilee Hills",Hyderabad,6,17.427415,78.4025674,,1,"Pavilion Drive In, Jubilee Hills, Hyderabad",3.2
18402122,Rock Stone Ice Cream Factory,600,2,Rs.,"Desserts, Ice Cream","Las Vegar Diner, Near Suchitra Circle, Kompally, Hyderabad",Las Vegas Diner,Hyderabad,6,17.5027111403,78.4789047763,,1,"Las Vegas Diner, Hyderabad",3.8
18344086,Pulao,500,2,Rs.,"Biryani, South Indian","Las Vegar Diner, Near Suchitra Circle, Kompally, Hyderabad",Las Vegas Diner,Hyderabad,6,17.5028467159,78.47880888729999,,1,"Las Vegas Diner, Hyderabad",3.3
19114556,Food Garten,400,1,Rs.,Asian,"8-2-120/76/Z, Venkat Nagar, Banjara Hills, Hyderabad","Carkhana Drive In, Banjara Hills",Hyderabad,6,17.425041089,78.422421813,,1,"Carkhana Drive In, Banjara Hills, Hyderabad",2.8
19301595,Bubblewrap Waffle Co.,250,1,Rs.,"Desserts, Fast Food","Kabara Drive-In, 8-2-686/9/2, Road 12, Park Avenue Street, Opposite Jagannath Temple, Shree Maharaja Agrasen Chowk, Banjara Hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.414201,78.42514,,1,"Kabara Drive In, Banjara Hills, Hyderabad",3.6
18344091,Babai Bandi,250,1,Rs.,South Indian,"Las Vegas Diner, Near Suchitra Circle, Kompally, Hyderabad",Las Vegas Diner,Hyderabad,6,17.5028447973,78.4788075462,,1,"Las Vegas Diner, Hyderabad",3.0
18664865,Fitness Bowl,500,2,Rs.,Healthy Food,"The Alley, Image Hospital Lane, Near Venkateshwara College, Madhapur, Hyderabad",The Alley,Hyderabad,6,17.442434607,78.384225145,500081,1,"The Alley, Hyderabad",3.7
18797402,Fish N Chips,500,2,Rs.,Fast Food,"Door 8-2-686/9/2, Road 12, Park Avenue Street, Opposite Jagannath Temple, Banjara Hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.4142185646,78.4250316024,,1,"Kabara Drive In, Banjara Hills, Hyderabad",3.3
18362391,Fit Pit By Chef Inam,900,2,Rs.,BBQ,"Kabara Drive Inn, Plot 56/1, Road 12, Park Enclave, Agrasen Chowk Circle, Banjara Hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.4141920121,78.4250383079,,1,"Kabara Drive In, Banjara Hills, Hyderabad",3.4
18528419,Makers Of Milkshakes,400,1,Rs.,"Beverages, Desserts","8-2-120/76/Z, Venkat Nagar, Banjara Hills, Hyderabad","Carkhana Drive In, Banjara Hills",Hyderabad,6,17.4251053869,78.4224345535,,1,"Carkhana Drive In, Banjara Hills, Hyderabad",3.9
18344084,We Love It,500,2,Rs.,"Continental, Italian","Las Vegar Diner, Near Suchitra Circle, Kompally, Hyderabad",Las Vegas Diner,Hyderabad,6,17.502869098599998,78.4788209572,,1,"Las Vegas Diner, Hyderabad",2.9
18392050,The Tea Planet,400,1,Rs.,Beverages,"MLA Colony, Banjara Hills, Hyderabad","Horizon Drive-In, Banjara Hills",Hyderabad,6,17.414072,78.423349,,1,"Horizon Drive-In, Banjara Hills, Hyderabad",3.5
18667053,Waffle Magic,550,2,Rs.,"Cafe, Desserts","CarKhana Drive In, Opposite KBR Park, Road 3, Banjara Hills, Hyderabad","Carkhana Drive In, Banjara Hills",Hyderabad,6,17.4250919515,78.4224516526,,1,"Carkhana Drive In, Banjara Hills, Hyderabad",3.6
18260942,Lord of the Grills,700,2,Rs.,"Mughlai, North Indian","Horizon Drive Inn, Road 12, MLA Colony, Banjara Hills, Hyderabad","Horizon Drive-In, Banjara Hills",Hyderabad,6,17.4102628456,78.42371698470001,500034,1,"Horizon Drive-In, Banjara Hills, Hyderabad",3.0
18346736,Chai Shai - Dosa Vosa,350,1,Rs.,"Tea, South Indian","Plot 56, 28/1/3/7/1, Kabara Drive In, Road 12, Park Enclave Road, Banjara Hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.414212166400002,78.4250684828,,1,"Kabara Drive In, Banjara Hills, Hyderabad",2.2
18689355,Fruit Frosties,400,1,Rs.,Beverages,"Plot 56/1, Road 12, Kabara Drive Inn, Park Enclave, Agrasen Chowk Circle, Banjara Hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.4141772963,78.42501517390001,,1,"Kabara Drive In, Banjara Hills, Hyderabad",3.8
18797398,Fries And Cones,500,2,Rs.,"Fast Food, Desserts","Kabara Drive Inn, Plot 56/1, Road 12, Park Enclave, Agrasen Chowk Circle, Banjara Hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.4141561823,78.4250399843,,1,"Kabara Drive In, Banjara Hills, Hyderabad",3.3
18371518,Bombay Chaat,200,1,Rs.,Street Food,"Las Vegar Diner, Near Suchitra Circle, Kompally, Hyderabad",Las Vegas Diner,Hyderabad,6,17.5027792479,78.479013741,,1,"Las Vegas Diner, Hyderabad",2.0
18532217,Mayur Pan House,300,1,Rs.,"Street Food, Juices","Carkhana Drive In, Road 2, Opposite KBR Park, Banjara Hills, Hyderabad","Carkhana Drive In, Banjara Hills",Hyderabad,6,17.4251332174,78.4224580228,,1,"Carkhana Drive In, Banjara Hills, Hyderabad",3.4
18669359,D'Hungry Shack,500,2,Rs.,Fast Food,"1014 C, Road 51, Shaikpet Village, Jubilee Hills, Hyderabad","Pavilion Drive In, Jubilee Hills",Hyderabad,6,17.4275189413,78.4026656672,,1,"Pavilion Drive In, Jubilee Hills, Hyderabad",3.6
18371498,Pitstop Health Blasts & Chaat Bar,300,1,Rs.,"Street Food, Beverages","Plot 56/1, Road 12, Kabara Drive Inn, Park Enclave, Agrasen Chowk Circle, Banjara Hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.4140851624,78.4250319377,,1,"Kabara Drive In, Banjara Hills, Hyderabad",2.7
18658480,Cupid Cremery,300,1,Rs.,"Desserts, Ice Cream","Plot 56/1, Road 12, Kabara Drive Inn, Park Enclave, Agrasen Chowk Circle, Banjara Hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.414193291700002,78.4249953926,,1,"Kabara Drive In, Banjara Hills, Hyderabad",2.7
18673858,Ma's Kitchen,300,1,Rs.,Fast Food,"Plot 56/1, Kabara Drive Inn, Road 12, Park Enclave, Agrasen Chowk Circle, Banjara Hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.414114914000002,78.4250852466,,1,"Kabara Drive In, Banjara Hills, Hyderabad",2.3
18459154,Pan Paradise,200,1,Rs.,Street Food,"Road 12, Kabara Drive In, Park Avenue Street, Opposite Jagannath Temple, Agarsan Chowk, Banjara Hills, Hyderabad","Kabara Drive In, Banjara Hills",Hyderabad,6,17.4141213122,78.4250607714,,1,"Kabara Drive In, Banjara Hills, Hyderabad",2.7
18260977,G. Pulla Reddy Sweets,500,2,Rs.,Mithai,"2-22-261/2, AS Raju Nagar, Main Road, Kukatpally, Hyderabad",Kukatpally,Hyderabad,6,17.491787064500002,78.4065434709,,1,"Kukatpally, Hyderabad",4.3
18265578,G. Pulla Reddy Sweets,500,2,Rs.,Mithai,"6-3-879/B, Greenland Road, Begumpet, Hyderabad",Begumpet,Hyderabad,6,17.4305763843,78.4558397904,,1,"Begumpet, Hyderabad",4.4
18199440,G. Pulla Reddy Sweets,500,2,Rs.,Mithai,"Chaitanyapuri, Opposite Kalaniketan, Dilsukhnagar, Hyderabad",Dilsukhnagar,Hyderabad,6,17.3685416753,78.5296709463,,1,"Dilsukhnagar, Hyderabad",4.3
90034,Bikanervala,700,2,Rs.,"Street Food, North Indian, Chinese, Mithai, South Indian","6-3-190/2, Road 1, Banjara Hills, Hyderabad",Banjara Hills,Hyderabad,6,17.4109989709,78.4499050677,500034,1,"Banjara Hills, Hyderabad",4.3
93150,Dadu's,500,2,Rs.,"Mithai, Street Food, Fast Food, Beverages","6 & 7, Jade Arcade, Opposite Paradise Hotel, Paradise Circle, Secunderabad",Paradise Circle,Secunderabad,6,17.441258479200002,78.4879471734,,1,"Paradise Circle, Secunderabad",4.4
18265592,G. Pulla Reddy Sweets,500,2,Rs.,Mithai,"7-102/3 & 14, Sai Enclave, Habsiguda Crossroad, Habsiguda, Hyderabad",Habsiguda,Hyderabad,6,17.4167746205,78.5443000495,500007,1,"Habsiguda, Hyderabad",4.4
93149,Dadu's,500,2,Rs.,"Mithai, Street Food, Fast Food, Beverages","Diamond House, Liberty Road, Himayath Nagar, Hyderabad",Himayath Nagar,Hyderabad,6,17.4057922842,78.4791676328,,1,"Himayath Nagar, Hyderabad",4.3
94694,Dadu's,500,2,Rs.,"Mithai, Street Food, Fast Food, Beverages","36 Square, Road 36, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4316159928,78.4078617767,,1,"Jubilee Hills, Hyderabad",4.1
18615971,Almond House,300,1,Rs.,Mithai,"Door 16-31-490, Beside Anupama Hospital, Phase 4, KPHB, Kukatpally, Hyderabad",Kukatpally,Hyderabad,6,17.4859418404,78.3904119954,,1,"Kukatpally, Hyderabad",4.3
18207432,G. Pulla Reddy Sweets,500,2,Rs.,Mithai,"Opposite Metro Footwear, Abids, Hyderabad",Abids,Hyderabad,6,17.388713630799998,78.47550172359999,,1,"Abids, Hyderabad",4.2
90709,Agra Sweets Banjara,400,1,Rs.,"Mithai, Street Food, Fast Food, Beverages","10-5-5/4/4-7, Banjara Hills Road, Masab Tank, Hyderabad",Masab Tank,Hyderabad,6,17.405590732,78.4515127167,500028,1,"Masab Tank, Hyderabad",4.2
91030,Almond House,300,1,Rs.,Mithai,"Lingapur Building, Himayath Nagar, Hyderabad",Himayath Nagar,Hyderabad,6,17.4012045184,78.4858698025,0,1,"Himayath Nagar, Hyderabad",4.3
92951,Mithaiwala,300,1,Rs.,"Mithai, Street Food, Bakery","9-4/4, Saroor Nagar, Kothapet, Hyderabad",Kothapet,Hyderabad,6,17.367288594,78.5401449725,500074,1,"Kothapet, Hyderabad",4.1
96214,G. Pulla Reddy Sweets,500,2,Rs.,Mithai,"Gate 2-20/4, Kothaguda Cross Road, Hanuman Nagar, Kondapur, Hyderabad",Kondapur,Hyderabad,6,17.4594154851,78.3665175363,,1,"Kondapur, Hyderabad",4.2
18658723,G. Pulla Reddy Sweets,500,2,Rs.,"Mithai, Desserts","Pillar 43, Madhapur Main Road, Beside Fortune Towers, Madhapur, Hyderabad",Madhapur,Hyderabad,6,17.4410387341,78.38984034960001,,1,"Madhapur, Hyderabad",4.2
91004,Agrawala Sweets,300,1,Rs.,"Mithai, Street Food","3-5-912, AITUC Building, Himayath Nagar, Hyderabad",Himayath Nagar,Hyderabad,6,17.400091472,78.4894639626,0,1,"Himayath Nagar, Hyderabad",4.1
94957,Hameedi Confectioner & Co.,500,2,Rs.,Mithai,"5-5-513, M.J. Market, Wallaee Street, Mozamjahi Market, Nampally, Hyderabad",Nampally,Hyderabad,6,17.3841593525,78.4746517986,500001,1,"Nampally, Hyderabad",4.2
93635,Delhi Mithaiwala,150,1,Rs.,Mithai,"7-1-164, Ameerpet Circle, Ameerpet, Hyderabad",Ameerpet,Hyderabad,6,17.4347104724,78.4479755536,,1,"Ameerpet, Hyderabad",4.1
94877,Almond House,300,1,Rs.,Mithai,"8-2-348-3, Road 2, Banjara Hills, Hyderabad",Banjara Hills,Hyderabad,6,17.4270327142,78.44333767890001,,1,"Banjara Hills, Hyderabad",4.2
18265581,G. Pulla Reddy Sweets,500,2,Rs.,Mithai,"73/A, A S Rao Nagar, Secunderabad",A S Rao Nagar,Secunderabad,6,17.4788191685,78.55985954399999,,1,"A S Rao Nagar, Secunderabad",4.1
90710,Agra Sweets Banjara,400,1,Rs.,"Mithai, Street Food, Fast Food, Beverages","Near Hotel Lemon Tree, Opposite Raheja Minspace Entrance, Hitech City, Hyderabad",Hitech City,Hyderabad,6,17.441561388,78.3773137629,0,1,"Hitech City, Hyderabad",3.8
94285,Emerald Mithai Shop,250,1,Rs.,"Desserts, Mithai","8-2-676/1/A, Dr. Ranga Reddy House, Road 13, Banjara Hills, Hyderabad",Banjara Hills,Hyderabad,6,17.4088526502,78.4486813098,,1,"Banjara Hills, Hyderabad",4.2
18265596,G. Pulla Reddy Sweets,500,2,Rs.,Mithai,"12-2-799/16/A/1/1, Rethibowli, Mehdipatnam, Hyderabad",Mehdipatnam,Hyderabad,6,17.3948470412,78.4366626665,,1,"Mehdipatnam, Hyderabad",4.2
18265584,G. Pulla Reddy Sweets,500,2,Rs.,Mithai,"D - 5/4, Vikrampuri Colony, Karkhana, Secunderabad",Karkhana,Secunderabad,6,17.4582947979,78.499901779,,1,"Karkhana, Secunderabad",4.1
96355,Almond House,300,1,Rs.,Mithai,"Road 12, Near Volvo Showroom, Banjara Hills, Hyderabad",Banjara Hills,Hyderabad,6,17.4123115764,78.4315175191,,1,"Banjara Hills, Hyderabad",3.9
18061653,Almond House,300,1,Rs.,Mithai,"Near Hertitage Fresh, Road 36, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4294849489,78.4098811448,,1,"Jubilee Hills, Hyderabad",4.2
18619964,Parampara- 'The Mithai Shop',500,2,Rs.,"Mithai, Street Food","Ground Floor, Shah Business Center, Gachibowli, Hyderabad",Gachibowli,Hyderabad,6,17.4498504023,78.3639164642,,1,"Gachibowli, Hyderabad",4.0
18811135,Aamantran - Sweets And Food Court,650,2,Rs.,"Mithai, South Indian, Street Food, Coffee","8-2-293/L/286 , plot no 286/a, road no 12, Banjara Hills, Hyderabad","Aamantran, Banjara Hills",Hyderabad,6,17.414274548599998,78.42295791949999,,1,"Aamantran, Banjara Hills, Hyderabad",3.5
96627,Grill 9,700,2,Rs.,"Biryani, Chinese, North Indian","Opposite Pulla Reddy Sweet House, Vikram Puri Road, Karkhana, Secunderabad",Karkhana,Secunderabad,6,17.4584246495,78.50012607869999,,1,"Karkhana, Secunderabad",4.1
